EventId,TrackId,Type,RaceNum,CorrectedPostTime,Yards,SurfaceText,HorseName,HorseId,Age,Sex,Weight_lbs,PostPosition,Medication,MorningLine,WN_pool,PL_pool,SH_pool,Finish
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Arpinella,1056,5,G,121,7,L,4,21927,7716,4473,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Manhattan Project,14054,4,G,121,8,L,30,1622,701,677,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,False Accusation,7197,5,G,121,10,L,10,7678,2874,1531,NA
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Souper Stonehenge,21490,3,C,120,5,L,4,48269,13286,4057,1
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Amnesty,721,3,C,120,1,L,2,85335,25217,10604,2
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Blessd By The Best,2359,3,C,120,3,L,12,14113,5312,1651,3
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Unpublished,24453,3,G,120,2,L,15,5128,2077,1665,NA
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Rock It Tothemoon,19234,3,C,120,4,L,6,29520,6809,2365,NA
3990,17,Thoroughbred,5,2019-03-23T18:46:00Z,1320,Dirt,Beau Trace,1795,3,C,120,7,L,5,17559,6800,4099,NA
3991,17,Thoroughbred,6,2019-03-23T19:15:00Z,1320,Dirt,Miss Marcela,14895,3,F,118,1,L,10,6491,2557,2326,1
3991,17,Thoroughbred,6,2019-03-23T19:15:00Z,1320,Dirt,Brunette Princess,2932,3,F,118,5,L,1.6,42148,13701,10463,1
3991,17,Thoroughbred,6,2019-03-23T19:15:00Z,1320,Dirt,Smoken Deb,21222,3,F,118,2,L,1.2,74170,16978,61139,3
3991,17,Thoroughbred,6,2019-03-23T19:15:00Z,1320,Dirt,Questionoftheday,18345,3,F,118,3,L,12,9518,3211,2234,NA
3991,17,Thoroughbred,6,2019-03-23T19:15:00Z,1320,Dirt,Getting Warmer,8478,3,F,118,4,L,3,30777,7934,5205,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Chief White Sox,4056,5,G,121,2,L,20,2525,993,905,1
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Ding Dong Ditch,5719,5,H,121,7,L,1.8,122651,34375,18865,2
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Vassy,24618,5,G,121,6,L,30,6360,2675,1925,3
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Scatsuku,20064,4,G,121,1,L,8,6423,3021,1941,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Alien Invasion,353,4,G,121,3,L,4.5,16052,6347,4256,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Cape Desiderato,3373,4,G,121,4,L,8,21503,8238,5008,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,The Mighty Judge,23306,4,C,121,5,L,10,6808,3684,2337,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Graydar's Resolve,9118,4,G,121,8,L,30,3082,1416,1152,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Rumbago,19628,4,G,121,9,L,20,3222,1460,1031,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Motatan,15320,4,G,121,10,L,20,3346,2033,1547,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Silver Beach,20844,6,G,121,11,L,6,40583,15496,6960,NA
3992,17,Thoroughbred,7,2019-03-23T19:47:00Z,1760,Turf,Forever Admiral,7905,8,G,121,12,L,10,7664,3599,2488,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Magic Maker,13827,4,F,124,5,L,3,39418,13808,7708,1
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Entrez Encore,6869,3,F,118,2,L,4,54285,16723,7557,2
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Sacrifice,19739,4,F,124,8,L,2.5,84145,25048,11926,3
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,North Palm Beach,16287,3,F,118,3,L,10,11396,4171,2191,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Meyer Crown,14540,3,F,118,4,L,30,2101,715,493,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Go Girl Gone,8730,4,F,124,6,L,20,2354,936,673,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Mardi Gras Girl,14112,3,F,118,7,L,10,13688,4400,2089,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Hot Fudge Honey,10088,3,F,118,9,L,12,10523,4920,2391,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Crespucula,4832,4,F,124,10,L,30,1829,626,372,NA
3993,17,Thoroughbred,8,2019-03-23T20:17:00Z,1100,Turf,Anjali,822,3,F,118,11,L,20,3423,1726,1225,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Al Khor,370,5,G,121,5,L,15,14900,4140,2027,1
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,High Risk Strategy,9835,4,G,121,7,L,6,9950,3499,2044,2
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Mass Approval,14226,6,G,121,3,L,8,2793,1526,776,3
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Smart Return,21183,7,G,121,1,L,8,5154,1968,1224,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Pirate's Treasure,17597,5,G,121,4,L,4.5,17249,4941,2441,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Mr. Macfadden,15446,4,G,121,6,L,1.6,65262,17177,8346,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Fightinirishtabit,7477,4,C,123,8,L,6,12984,3991,2439,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,King Bili,12016,4,G,121,9,L,30,3121,1182,726,NA
3994,17,Thoroughbred,9,2019-03-23T20:46:00Z,1760,Dirt,Brandt,2734,4,G,111,10,L,30,3882,1471,938,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Raki,18484,3,F,118,12,L,20,4440,1931,911,1
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Trixie's Time,24043,3,F,118,1,L,12,4154,1682,1350,2
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Lady Kim,12407,3,F,118,9,L,10,3711,1790,1045,3
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Bygollymissdolly,3112,3,F,118,2,L,30,1600,728,573,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Quick Point,18367,3,F,118,3,L,4,50786,15168,7179,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Free To Fly,8094,3,F,118,4,L,8,40189,12491,5837,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Teenage Idol,22965,3,F,118,5,L,6,16450,5256,2361,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Jeanieonthebeach,11110,3,F,118,6,L,4.5,39421,12705,5628,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Shall Return,20431,3,F,118,7,L,5,10537,4565,2108,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Zao's Dreams,25830,3,F,118,8,L,6,49773,17032,7711,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Bobby Lee,2490,3,F,118,10,L,15,6929,2602,1485,NA
3995,17,Thoroughbred,10,2019-03-23T21:18:00Z,1760,Turf,Si Te Vas,21029,3,F,118,11,L,20,5879,2590,1641,NA
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Themanbehindtheman,23300,4,G,121,5,L,4,59489,18796,6409,1
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Escondera,6926,5,G,121,3,L,10,14861,4779,1853,2
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,National Honor,15905,4,G,121,2,L,10,18331,6059,2553,3
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Grand Journey,9040,4,G,121,1,L,6,22718,8666,3745,NA
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Apreciado,953,5,G,121,4,L,6,16473,5544,2836,NA
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Appealing Briefs,932,5,G,121,6,L,3,63614,21201,7958,NA
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Caloric,3244,4,C,121,7,L,20,5862,2653,1626,NA
3996,17,Thoroughbred,11,2019-03-23T21:52:00Z,1870,Turf,Carlos Sixes,3464,5,H,123,8,L,2.5,34709,10019,4478,NA
3997,17,Thoroughbred,12,2019-03-23T22:23:00Z,1320,Dirt,Gladiator King,8634,3,C,122,3,L,10,8230,2285,0,1
3997,17,Thoroughbred,12,2019-03-23T22:23:00Z,1320,Dirt,Federal Case,7374,3,C,118,2,L,1.8,60631,17774,0,2
3997,17,Thoroughbred,12,2019-03-23T22:23:00Z,1320,Dirt,In The Loop,10722,3,C,118,1,L,3,33962,7157,0,NA
3997,17,Thoroughbred,12,2019-03-23T22:23:00Z,1320,Dirt,Topper T,23811,3,C,122,4,L,2,31760,7904,0,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Hijacker,9849,3,G,120,3,L,6,37936,12290,5565,1
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Sky D,21082,3,G,120,9,L,20,6694,2696,1625,2
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Wheeler Forty Five,25232,3,C,120,4,L,15,35986,12047,6585,3
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Wink And A Nod,25481,3,G,120,1,L,3.5,41963,14163,7891,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Prolific Runner,18081,3,G,120,2,L,30,2248,902,676,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Majestic Hero,13884,3,C,120,5,L,4,38693,12459,5700,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Indisputablylinked,10605,3,G,120,6,L,5,21658,6477,4257,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Just Kitten You,11684,3,C,120,7,L,4.5,49921,13538,8511,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Pescecane,17440,3,G,120,8,L,15,5439,2214,1556,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Commander Fish,4480,3,G,120,10,L,30,2212,786,570,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Live Like Larry,13152,3,G,120,11,L,10,35608,10169,5387,NA
3998,17,Thoroughbred,13,2019-03-23T22:55:00Z,1760,Turf,Karamchand,11784,3,C,120,12,L,30,2664,1108,775,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Betanio,2002,9,G,117,1,NA,8,3729,744,469,1
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Flow,7793,9,H,121,11,NA,2,1376,351,340,2
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Bluff Boy,2459,10,H,119,4,NA,30,351,102,110,3
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Quick Morgan,18363,5,G,123,2,NA,20,532,172,131,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,El Darion,6591,4,G,121,3,NA,30,262,66,65,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Peter Sir,17446,5,H,121,5,NA,6,1135,326,225,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Celtic Fortune,3752,6,M,121,6,NA,30,290,82,51,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Bypass,3117,5,G,119,7,NA,30,565,226,510,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Nardin,15884,4,F,123,8,NA,20,235,97,50,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Action Girl,114,5,M,121,9,NA,20,386,90,100,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,La Pipeta,12558,6,M,117,10,NA,15,402,172,88,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Papelucho Bailarin,17104,7,G,123,12,NA,15,374,116,99,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Mi Chiquitita,14581,6,M,119,14,NA,4,2172,496,356,NA
3999,17,Thoroughbred,14,2019-03-23T23:18:00Z,1320,Dirt,Lider Sonadora,12890,5,M,119,15,NA,10,223,75,34,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Misty Eyes,15024,4,F,123,2,NA,4,967,290,310,1
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Oh Que Luna,16518,4,F,123,9,NA,8,919,259,146,2
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Rocky Bond,19303,6,H,123,11,NA,15,371,107,86,3
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Hurrem,10201,6,M,119,1,NA,30,230,92,109,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Port Mataro,17793,5,G,123,3,NA,6,742,258,151,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Eben Arab,6474,6,H,121,4,NA,20,225,59,53,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,The Survivor,23370,6,H,123,5,NA,20,215,53,59,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Parcero,17130,6,H,123,6,NA,30,107,42,29,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Encino Dancer,6819,9,H,121,7,NA,20,175,78,43,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Gran Toretto,9101,7,H,123,8,NA,20,450,82,93,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Leon De Quilpue,12803,4,C,119,10,NA,2,894,297,182,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Leopard Rock,12806,4,C,123,12,NA,15,610,159,127,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Cesar Copetta,3794,4,G,121,13,NA,15,329,99,71,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Sinfonia Divina,20927,4,F,121,14,NA,30,151,52,41,NA
4000,17,Thoroughbred,15,2019-03-23T23:44:00Z,1320,Dirt,Great Hugh,9139,5,H,121,15,NA,30,163,42,23,NA
4001,18,Thoroughbred,1,2019-03-23T20:13:00Z,1830,Dirt,Itsallaboutmememe,10879,3,F,117,4,L,0.8,3987,1355,11660,1
4001,18,Thoroughbred,1,2019-03-23T20:13:00Z,1830,Dirt,Bird Key,2263,4,F,124,2,L,3,865,420,287,2
4001,18,Thoroughbred,1,2019-03-23T20:13:00Z,1830,Dirt,Sister Alexa,21012,3,F,117,5,L,8,771,220,219,3
4001,18,Thoroughbred,1,2019-03-23T20:13:00Z,1830,Dirt,Moscow River,15301,3,F,117,1,NA,4.5,1352,426,314,NA
4001,18,Thoroughbred,1,2019-03-23T20:13:00Z,1830,Dirt,Tsar Cannon,24120,3,F,117,3,NA,5,359,195,185,NA
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Sgt. Green,20370,8,G,121,6,L,2.5,2201,977,196,1
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Hide The Evidence,9777,7,G,121,2,L,6,778,301,170,2
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Way,25051,5,G,121,4,L,1.8,6031,1359,517,3
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Santa Americana,19906,5,G,121,1,L,3.5,2300,632,281,NA
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Spectacular Act,21627,10,G,121,3,L,10,236,152,83,NA
4002,18,Thoroughbred,2,2019-03-23T20:40:00Z,1830,Dirt,Lasting Impact,12616,9,G,121,5,L,6,372,101,72,NA
4003,18,Thoroughbred,3,2019-03-23T21:06:00Z,1210,Dirt,Colonel Klink,4426,3,G,119,3,L,1.8,9506,1791,15786,1
4003,18,Thoroughbred,3,2019-03-23T21:06:00Z,1210,Dirt,Warriors Gem,25016,3,C,122,1,L,2.5,5331,1387,767,2
4003,18,Thoroughbred,3,2019-03-23T21:06:00Z,1210,Dirt,Weiland,25094,3,C,119,4,L,5,3032,825,882,3
4003,18,Thoroughbred,3,2019-03-23T21:06:00Z,1210,Dirt,Jolly Ghaaly,11467,3,G,119,5,L,3,8355,1643,1590,NA
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Honey Hearts,10000,4,F,121,6,L,2.5,5070,1337,492,1
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Tomasita,23732,4,F,121,1,L,3,5986,1627,617,2
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Daneira,5173,4,F,121,5,L,1.8,10863,2605,1221,3
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Miss Cartelle,14812,6,M,121,2,L,15,399,184,110,NA
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Track Magic,23921,4,F,121,3,L,8,703,380,198,NA
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Twilight Warrior,24212,6,M,121,4,L,10,2902,801,223,NA
4004,18,Thoroughbred,4,2019-03-23T21:36:00Z,1210,Dirt,Mongolian Time,15156,5,M,121,7,L,12,1030,408,120,NA
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Hold The Door,9924,5,G,121,4,L,1.6,14212,3772,1569,1
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Thats Mybuddy Boy,23164,9,G,121,7,L,6,6453,2479,735,2
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Sindys Luck,20925,7,G,121,3,L,4.5,3167,943,461,3
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Kyzan,12307,6,G,121,1,L,6,2932,865,510,NA
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Vapor Viper,24612,4,G,121,2,L,5,2286,677,364,NA
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Spin Hard,21680,5,G,121,5,L,8,3136,1046,468,NA
4005,18,Thoroughbred,5,2019-03-23T22:07:00Z,1210,Dirt,Smokey Row Mac,21229,8,G,121,6,L,10,1882,740,259,NA
4006,18,Thoroughbred,6,2019-03-23T22:36:00Z,1830,Dirt,Modest Girl,15074,4,F,121,3,L1,8,712,234,229,1
4006,18,Thoroughbred,6,2019-03-23T22:36:00Z,1830,Dirt,Darlin Rosie,5257,6,M,121,4,L,1.8,8739,2107,885,2
4006,18,Thoroughbred,6,2019-03-23T22:36:00Z,1830,Dirt,Devil's Rose,5604,7,M,121,2,L,5,2739,860,440,3
4006,18,Thoroughbred,6,2019-03-23T22:36:00Z,1830,Dirt,Friendly And Kind,8125,4,F,121,5,L,5,3942,1131,323,NA
4006,18,Thoroughbred,6,2019-03-23T22:36:00Z,1830,Dirt,Kara's Angel,11787,6,M,121,6,L,4,1829,860,286,NA
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,Caleb's Heir,3192,4,G,121,3,L,1.8,7738,1946,644,1
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,One Way Home,16687,4,G,121,1,L,8,826,275,200,2
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,Danny B,5192,5,G,121,4,L,2.5,6434,1970,577,3
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,Demand Ransom,5489,4,G,121,2,L,5,1339,915,152,NA
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,Savemethelastdance,20019,6,G,121,5,L,4,2480,903,274,NA
4007,18,Thoroughbred,7,2019-03-23T23:08:00Z,1320,Dirt,Prairie Chief,17858,5,G,121,6,L,8,1972,603,313,NA
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Just Run,11698,4,C,124,5,L,5,7951,2166,911,1
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Gusano,9268,3,G,118,8,L,6,4950,1231,424,2
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Prudent Hero,18137,5,G,124,2,L,4.5,1489,532,262,3
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Kenai Cool,11896,3,F,113,1,L,3,5904,1398,811,NA
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Off To The Beach,16486,4,C,124,3,L,5,3577,922,473,NA
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Roul The Ice,19481,3,R,118,6,L,6,2124,728,245,NA
4008,18,Thoroughbred,8,2019-03-23T23:39:00Z,1320,Dirt,Musket Hunter,15629,4,G,124,7,L,10,950,437,193,NA
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Richard R.a.,18975,4,C,111,1,NA,2,315,71,48,1
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Dragon Negro,6117,5,H,113,2,NA,3.5,71,29,8,2
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Winning Shark,25503,4,C,114,4,NA,4,69,11,4,3
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Alambique,300,7,H,116,3,NA,7,27,2,1,NA
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Valedor,24544,4,C,114,5,NA,2.5,62,13,14,NA
4009,19,Thoroughbred,1,2019-03-23T21:12:00Z,1320,Dirt,Broker Legacy,2880,3,C,110,6,NA,10,51,17,2,NA
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Pouilly Fuisse,17820,5,M,110,2,NA,3.5,75,25,13,1
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Makumbera,13971,4,F,110,3,NA,2,170,39,25,2
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Copla,4608,5,M,113,1,NA,4.5,65,38,20,3
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Jlo,11368,5,M,110,4,NA,6,52,15,25,NA
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Exotic Baby,7065,4,F,114,5,NA,2.5,307,43,30,NA
4010,19,Thoroughbred,2,2019-03-23T21:40:00Z,1320,Dirt,Lady Of Discretion,12423,4,F,110,6,NA,10,42,11,6,NA
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Odorico,16458,4,C,114,7,NA,2,703,41,694,1
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Easy Baby,6458,4,F,110,5,NA,7,37,11,2,2
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Emi Princess Lady,6772,7,M,111,6,NA,9,52,7,10,3
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Kalik,11751,5,H,116,1,NA,6,45,13,33,NA
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Tristan Asquifar,24032,6,H,113,2,NA,4,68,29,11,NA
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Lady Dana Asquifar,12377,5,M,114,3,NA,11,51,8,9,NA
4011,19,Thoroughbred,3,2019-03-23T22:11:00Z,550,Dirt,Empire Chief,6792,4,C,111,4,NA,2.5,110,30,21,NA
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Luggaldi,13562,3,C,110,5,NA,4,208,77,12,1
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Lemon Pie,12786,3,F,111,7,NA,4.5,107,44,6,2
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Lorenz,13315,3,F,110,1,NA,3,146,60,22,3
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Maya,14309,4,F,110,2,NA,11,143,22,12,NA
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Guilty Reward,9253,3,C,116,3,NA,2,295,81,44,NA
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Latino,12654,3,C,116,4,NA,7,52,14,4,NA
4012,19,Thoroughbred,4,2019-03-23T22:41:00Z,1210,Dirt,Lucky Monkey,13526,3,C,113,6,NA,9,112,36,15,NA
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Mr. Larry,15442,3,C,113,2,NA,3.5,183,75,27,1
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Mongolian Bird,15151,4,G,111,3,NA,2,338,90,38,2
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Risky Bet,19051,3,C,114,5,NA,3,232,51,39,3
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Fast Creed,7293,3,C,116,1,NA,4.5,345,24,15,NA
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Bakio,1506,3,C,113,4,NA,10,125,22,20,NA
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Karolemiliano,11795,3,C,113,6,NA,15,52,19,13,NA
4013,19,Thoroughbred,5,2019-03-23T23:13:00Z,1210,Dirt,Lucky Monton,13527,3,C,116,7,NA,6,126,31,9,NA
4014,19,Thoroughbred,6,2019-03-24T00:00:00Z,1430,Dirt,Cupido Motorizado,4945,3,F,113,5,NA,3.5,659,246,69,1
4014,19,Thoroughbred,6,2019-03-24T00:00:00Z,1430,Dirt,Mexican Philosophy,14538,3,F,110,3,NA,15,156,29,23,2
4014,19,Thoroughbred,6,2019-03-24T00:00:00Z,1430,Dirt,Kikey,11988,3,F,110,7,NA,12,160,15,12,3
4014,19,Thoroughbred,6,2019-03-24T00:00:00Z,1430,Dirt,Anabella,735,3,F,113,1,NA,2,399,96,34,NA
4014,19,Thoroughbred,6,2019-03-24T00:00:00Z,1430,Dirt,Loripori,13321,3,F,116,2,NA,5,282,82,15,NA
